release_date,BAI00,BAI20,BAI30,BAI40,BAI50,BAI60,BAI80,BCI,BCTI,BDI,BDTI,BHSI,BLNG,BLPG,BPI,BSI,FBX,KAUI,KCCI,KCI,KJI,KLEI,KLWI,KMDI,KMEI,KNEI,KSAI,KSEI,KUEI,KUWI,KWAI,USRT,WCI,WCILASH,WCINYRD,WCIRDNY,WCIRDSH,WCISHGN,WCISHLA,WCISHNY,WCISHRD
2012-11-02,,,,,,,,2355,715,1000,667,426,,,770,671,,,,,,,,,,,,,,,,540290,2214.3,856,1942,2642,1019,2064,2417,3316,2865
2012-11-05,,,,,,,,2355,720,1000,659,426,,,770,671,,,,,,,,,,,,,,,,540290,2214.3,856,1942,2642,1019,2064,2417,3316,2865
2012-11-06,,,,,,,,2355,714,1000,655,426,,,770,671,,,,,,,,,,,,,,,,540290,2214.3,856,1942,2642,1019,2064,2417,3316,2865
2012-11-07,,,,,,,,2355,707,1000,662,426,,,770,671,,,,,,,,,,,,,,,,502697,2214.3,856,1942,2642,1019,2064,2417,3316,2865
2012-11-08,,,,,,,,2355,708,1000,667,426,,,770,671,,,,,,,,,,,,,,,,502697,2151.6,845,1939,2624,975,1901,2351,3294,2802
2012-11-09,,,,,,,,2355,702,1000,680,426,,,770,671,,,,,,,,,,,,,,,,502697,2151.6,845,1939,2624,975,1901,2351,3294,2802
2012-11-12,,,,,,,,2283,696,965,687,405,,,720,652,,,,,,,,,,,,,,,,502697,2151.6,845,1939,2624,975,1901,2351,3294,2802
2012-11-13,,,,,,,,2327,690,985,700,405,,,732,653,,,,,,,,,,,,,,,,502697,2151.6,845,1939,2624,975,1901,2351,3294,2802
2012-11-14,,,,,,,,2375,681,1011,713,402,,,774,655,,,,,,,,,,,,,,,,532945,2151.6,845,1939,2624,975,1901,2351,3294,2802
2012-11-15,,,,,,,,2350,681,1024,715,403,,,846,664,,,,,,,,,,,,,,,,532945,2068.3,845,1939,2624,975,1774,2232,3228,2675
2012-11-16,,,,,,,,2347,679,1036,715,405,,,886,674,,,,,,,,,,,,,,,,532945,2068.3,845,1939,2624,975,1774,2232,3228,2675
2012-11-19,,,,,,,,2369,681,1054,723,407,,,902,687,,,,,,,,,,,,,,,,532945,2068.3,845,1939,2624,975,1774,2232,3228,2675
2012-11-20,,,,,,,,2367,690,1066,723,409,,,933,695,,,,,,,,,,,,,,,,532945,2068.3,845,1939,2624,975,1774,2232,3228,2675
2012-11-21,,,,,,,,2367,695,1066,725,409,,,933,695,,,,,,,,,,,,,,,,537832,2068.3,845,1939,2624,975,1774,2232,3228,2675
2012-11-22,,,,,,,,2318,701,1084,723,424,,,991,716,,,,,,,,,,,,,,,,537832,1948.5,845,1916,2418,979,1539,2188,3161,2416
2012-11-23,,,,,,,,2288,709,1090,723,431,,,1013,724,,,,,,,,,,,,,,,,537832,1948.5,845,1916,2418,979,1539,2188,3161,2416
2012-11-26,,,,,,,,2277,715,1094,721,434,,,1021,732,,,,,,,,,,,,,,,,537832,1948.5,845,1916,2418,979,1539,2188,3161,2416
2012-11-27,,,,,,,,2275,725,1097,719,438,,,1023,742,,,,,,,,,,,,,,,,537832,1948.5,845,1916,2418,979,1539,2188,3161,2416
2012-11-28,,,,,,,,2275,732,1104,708,442,,,1009,751,,,,,,,,,,,,,,,,447469,1948.5,845,1916,2418,979,1539,2188,3161,2416
2012-11-29,,,,,,,,2241,738,1097,705,446,,,994,760,,,,,,,,,,,,,,,,447469,1817.8,841,1927,2418,979,1429,2024,3091,2134
2012-11-30,,,,,,,,2199,741,1086,705,448,,,980,766,,,,,,,,,,,,,,,,447469,1817.8,841,1927,2418,979,1429,2024,3091,2134
2012-12-03,,,,,,,,2166,738,1077,703,448,,,973,772,,,,,,,,,,,,,,,,447469,1817.8,841,1927,2418,979,1429,2024,3091,2134
2012-12-04,,,,,,,,2095,738,1054,701,447,,,962,771,,,,,,,,,,,,,,,,447469,1817.8,841,1927,2418,979,1429,2024,3091,2134
2012-12-05,,,,,,,,2000,736,1022,702,446,,,949,768,,,,,,,,,,,,,,,,547119,1817.8,841,1927,2418,979,1429,2024,3091,2134
2012-12-06,,,,,,,,1897,729,990,706,446,,,940,765,,,,,,,,,,,,,,,,547119,1743.7,841,1881,2379,952,1324,1975,3014,1990
2012-12-07,,,,,,,,1832,719,966,707,447,,,936,760,,,,,,,,,,,,,,,,547119,1743.7,841,1881,2379,952,1324,1975,3014,1990
2012-12-10,,,,,,,,1762,723,937,711,447,,,928,751,,,,,,,,,,,,,,,,547119,1743.7,841,1881,2379,952,1324,1975,3014,1990
2012-12-11,,,,,,,,1652,725,900,724,447,,,914,751,,,,,,,,,,,,,,,,547119,1743.7,841,1881,2379,952,1324,1975,3014,1990
2012-12-12,,,,,,,,1446,734,826,730,444,,,894,748,,,,,,,,,,,,,,,,532304,1743.7,841,1881,2379,952,1324,1975,3014,1990
2012-12-13,,,,,,,,1407,743,799,741,443,,,871,746,,,,,,,,,,,,,,,,532304,1727.5,841,1916,2379,964,1327,1958,3001,1935
2012-12-14,,,,,,,,1440,750,784,746,443,,,839,745,,,,,,,,,,,,,,,,532304,1727.5,841,1916,2379,964,1327,1958,3001,1935
2012-12-17,,,,,,,,1403,761,766,754,444,,,815,742,,,,,,,,,,,,,,,,532304,1727.5,841,1916,2379,964,1327,1958,3001,1935
2012-12-18,,,,,,,,1315,766,743,774,444,,,793,738,,,,,,,,,,,,,,,,532304,1727.5,841,1916,2379,964,1327,1958,3001,1935
2012-12-19,,,,,,,,1315,774,743,779,444,,,793,738,,,,,,,,,,,,,,,,544625,1727.5,841,1916,2379,964,1327,1958,3001,1935
2012-12-20,,,,,,,,1226,769,708,778,445,,,734,735,,,,,,,,,,,,,,,,544625,2133.4,841,1881,2379,964,2309,2136,3307,2749
2012-12-21,,,,,,,,1228,763,700,774,446,,,710,732,,,,,,,,,,,,,,,,544625,2133.4,841,1881,2379,964,2309,2136,3307,2749
2012-12-24,,,,,,,,1235,756,699,764,447,,,699,728,,,,,,,,,,,,,,,,544625,2133.4,841,1881,2379,964,2309,2136,3307,2749
2012-12-25,,,,,,,,1235,756,699,764,447,,,699,728,,,,,,,,,,,,,,,,544625,2133.4,841,1881,2379,964,2309,2136,3307,2749
2012-12-26,,,,,,,,1235,756,699,764,447,,,699,728,,,,,,,,,,,,,,,,530342,2133.4,841,1881,2379,964,2309,2136,3307,2749
2012-12-27,,,,,,,,1235,756,699,764,447,,,699,728,,,,,,,,,,,,,,,,530342,2055.5,841,1899,2379,964,2217,2157,3306,2464
2012-12-28,,,,,,,,1235,756,699,764,447,,,699,728,,,,,,,,,,,,,,,,530342,2055.5,841,1899,2379,964,2217,2157,3306,2464
2012-12-31,,,,,,,,1235,756,699,764,447,,,699,728,,,,,,,,,,,,,,,,530342,2055.5,841,1899,2379,964,2217,2157,3306,2464
2013-01-01,,,,,,,,1235,756,699,764,447,,,699,728,,,,,,,,,,,,,,,,530342,2055.5,841,1899,2379,964,2217,2157,3306,2464
2013-01-02,,,,,,,,1237,694,698,696,446,,,685,737,,,,,,,,,,,,,,,,367721,2055.5,841,1899,2379,964,2217,2157,3306,2464
2013-01-03,,,,,,,,1254,700,700,689,447,,,675,739,,,,,,,,,,,,,,,,367721,2038.9,874,1940,2443,936,2181,2156,3323,2397
2013-01-04,,,,,,,,1285,721,706,679,446,,,670,739,,,,,,,,,,,,,,,,367721,2038.9,874,1940,2443,936,2181,2156,3323,2397
2013-01-07,,,,,,,,1319,717,712,671,443,,,670,739,,,,,,,,,,,,,,,,367721,2038.9,874,1940,2443,936,2181,2156,3323,2397
2013-01-08,,,,,,,,1386,719,734,663,442,,,682,740,,,,,,,,,,,,,,,,367721,2038.9,874,1940,2443,936,2181,2156,3323,2397
2013-01-09,,,,,,,,1384,716,743,654,443,,,717,741,,,,,,,,,,,,,,,,419999,2038.9,874,1940,2443,936,2181,2156,3323,2397
2013-01-10,,,,,,,,1367,718,751,646,443,,,754,743,,,,,,,,,,,,,,,,419999,2166.1,839,1952,2443,968,2523,2138,3352,2727
2013-01-11,,,,,,,,1367,715,760,641,448,,,772,745,,,,,,,,,,,,,,,,419999,2166.1,839,1952,2443,968,2523,2138,3352,2727
2013-01-14,,,,,,,,1370,710,762,637,451,,,774,743,,,,,,,,,,,,,,,,419999,2166.1,839,1952,2443,968,2523,2138,3352,2727
2013-01-15,,,,,,,,1365,700,765,633,454,,,768,740,,,,,,,,,,,,,,,,419999,2166.1,839,1952,2443,968,2523,2138,3352,2727
2013-01-16,,,,,,,,1431,696,781,631,457,,,754,738,,,,,,,,,,,,,,,,532789,2166.1,839,1952,2443,968,2523,2138,3352,2727
2013-01-17,,,,,,,,1573,692,820,630,464,,,743,735,,,,,,,,,,,,,,,,532789,2283.8,842,2007,2430,987,2514,2516,3716,2699
2013-01-18,,,,,,,,1605,690,837,630,470,,,740,730,,,,,,,,,,,,,,,,532789,2283.8,842,2007,2430,987,2514,2516,3716,2699
2013-01-21,,,,,,,,1604,689,838,633,474,,,736,728,,,,,,,,,,,,,,,,532789,2283.8,842,2007,2430,987,2514,2516,3716,2699
2013-01-22,,,,,,,,1577,689,825,632,477,,,729,721,,,,,,,,,,,,,,,,532789,2283.8,842,2007,2430,987,2514,2516,3716,2699
2013-01-23,,,,,,,,1564,688,817,636,478,,,727,713,,,,,,,,,,,,,,,,526887,2283.8,842,2007,2430,987,2514,2516,3716,2699
2013-01-24,,,,,,,,1541,690,808,647,478,,,723,712,,,,,,,,,,,,,,,,526887,2284.9,842,2007,2430,986,2496,2507,3712,2724
2013-01-25,,,,,,,,1520,694,798,646,475,,,718,711,,,,,,,,,,,,,,,,526887,2284.9,842,2007,2430,986,2496,2507,3712,2724
2013-01-28,,,,,,,,1507,697,792,637,472,,,713,710,,,,,,,,,,,,,,,,526887,2284.9,842,2007,2430,986,2496,2507,3712,2724
2013-01-29,,,,,,,,1491,703,779,632,467,,,703,695,,,,,,,,,,,,,,,,526887,2284.9,842,2007,2430,986,2496,2507,3712,2724
2013-01-30,,,,,,,,1477,700,767,636,461,,,690,688,,,,,,,,,,,,,,,,504628,2284.9,842,2007,2430,986,2496,2507,3712,2724
2013-01-31,,,,,,,,1468,706,760,636,455,,,677,684,,,,,,,,,,,,,,,,504628,2206.6,842,2007,2496,987,2421,2473,3624,2505
2013-02-01,,,,,,,,1454,728,750,635,449,,,664,682,,,,,,,,,,,,,,,,504628,2206.6,842,2007,2496,987,2421,2473,3624,2505
2013-02-04,,,,,,,,1461,728,745,634,444,,,653,681,,,,,,,,,,,,,,,,504628,2206.6,842,2007,2496,987,2421,2473,3624,2505
2013-02-05,,,,,,,,1466,728,739,632,438,,,651,677,,,,,,,,,,,,,,,,504628,2206.6,842,2007,2496,987,2421,2473,3624,2505
2013-02-06,,,,,,,,1484,729,740,636,431,,,657,674,,,,,,,,,,,,,,,,523931,2206.6,842,2007,2496,987,2421,2473,3624,2505
2013-02-07,,,,,,,,1481,725,749,638,425,,,695,671,,,,,,,,,,,,,,,,523931,2192.6,921,2044,2393,1051,2410,2425,3546,2472
2013-02-08,,,,,,,,1461,724,748,640,421,,,723,669,,,,,,,,,,,,,,,,523931,2192.6,921,2044,2393,1051,2410,2425,3546,2472
2013-02-11,,,,,,,,1461,719,748,643,421,,,723,669,,,,,,,,,,,,,,,,523931,2192.6,921,2044,2393,1051,2410,2425,3546,2472
2013-02-12,,,,,,,,1448,714,747,647,417,,,749,668,,,,,,,,,,,,,,,,523931,2192.6,921,2044,2393,1051,2410,2425,3546,2472
2013-02-13,,,,,,,,1448,708,751,655,414,,,782,664,,,,,,,,,,,,,,,,518048,2192.6,921,2044,2393,1051,2410,2425,3546,2472
2013-02-14,,,,,,,,1429,704,748,657,412,,,808,667,,,,,,,,,,,,,,,,518048,2164.7,910,2029,2393,1050,2335,2396,3528,2443
2013-02-15,,,,,,,,1434,701,753,661,412,,,832,672,,,,,,,,,,,,,,,,518048,2164.7,910,2029,2393,1050,2335,2396,3528,2443
2013-02-18,,,,,,,,1434,698,747,659,411,,,845,679,,,,,,,,,,,,,,,,518048,2164.7,910,2029,2393,1050,2335,2396,3528,2443
2013-02-19,,,,,,,,1377,693,738,658,411,,,859,687,,,,,,,,,,,,,,,,518048,2164.7,910,2029,2393,1050,2335,2396,3528,2443
2013-02-20,,,,,,,,1355,688,735,669,410,,,875,695,,,,,,,,,,,,,,,,529674,2164.7,910,2029,2393,1050,2335,2396,3528,2443
2013-02-21,,,,,,,,1344,686,737,673,411,,,892,705,,,,,,,,,,,,,,,,529674,2140.1,910,2028,2393,1050,2299,2393,3541,2362
2013-02-22,,,,,,,,1335,686,740,677,412,,,909,717,,,,,,,,,,,,,,,,529674,2140.1,910,2028,2393,1050,2299,2393,3541,2362
2013-02-25,,,,,,,,1323,688,743,683,414,,,922,724,,,,,,,,,,,,,,,,529674,2140.1,910,2028,2393,1050,2299,2393,3541,2362
2013-02-26,,,,,,,,1291,689,741,686,419,,,939,734,,,,,,,,,,,,,,,,529674,2140.1,910,2028,2393,1050,2299,2393,3541,2362
2013-02-27,,,,,,,,1264,690,745,692,426,,,961,745,,,,,,,,,,,,,,,,516142,2140.1,910,2028,2393,1050,2299,2393,3541,2362
2013-02-28,,,,,,,,1249,693,757,697,436,,,990,764,,,,,,,,,,,,,,,,516142,2019.2,910,2028,2393,1048,1974,2290,3489,2174
2013-03-01,,,,,,,,1249,694,757,700,436,,,990,764,,,,,,,,,,,,,,,,516142,2019.2,910,2028,2393,1048,1974,2290,3489,2174
2013-03-04,,,,,,,,1239,695,789,696,454,,,1058,801,,,,,,,,,,,,,,,,516142,2019.2,910,2028,2393,1048,1974,2290,3489,2174
2013-03-05,,,,,,,,1246,696,806,690,466,,,1080,818,,,,,,,,,,,,,,,,516142,2019.2,910,2028,2393,1048,1974,2290,3489,2174
2013-03-06,,,,,,,,1251,697,820,686,472,,,1090,837,,,,,,,,,,,,,,,,533057,2019.2,910,2028,2393,1048,1974,2290,3489,2174
2013-03-07,,,,,,,,1260,700,820,681,472,,,1090,837,,,,,,,,,,,,,,,,533057,1971.3,946,1911,2451,1073,1849,2265,3444,2067
2013-03-08,,,,,,,,1262,701,843,674,483,,,1124,864,,,,,,,,,,,,,,,,533057,1971.3,946,1911,2451,1073,1849,2265,3444,2067
2013-03-11,,,,,,,,1260,702,847,666,485,,,1128,876,,,,,,,,,,,,,,,,533057,1971.3,946,1911,2451,1073,1849,2265,3444,2067
2013-03-12,,,,,,,,1260,705,865,661,486,,,1131,889,,,,,,,,,,,,,,,,533057,1971.3,946,1911,2451,1073,1849,2265,3444,2067
2013-03-13,,,,,,,,1314,707,875,661,490,,,1138,903,,,,,,,,,,,,,,,,511872,1971.3,946,1911,2451,1073,1849,2265,3444,2067
2013-03-14,,,,,,,,1302,708,880,669,494,,,1147,913,,,,,,,,,,,,,,,,511872,1930.8,946,1719,2451,1073,1810,2207,3403,2016
2013-03-15,,,,,,,,1299,708,892,663,506,,,1162,925,,,,,,,,,,,,,,,,511872,1930.8,946,1719,2451,1073,1810,2207,3403,2016
2013-03-18,,,,,,,,1295,709,899,662,513,,,1172,937,,,,,,,,,,,,,,,,511872,1930.8,946,1719,2451,1073,1810,2207,3403,2016
2013-03-19,,,,,,,,1295,707,899,659,513,,,1172,937,,,,,,,,,,,,,,,,511872,1930.8,946,1719,2451,1073,1810,2207,3403,2016
2013-03-20,,,,,,,,1294,704,923,664,532,,,1190,959,,,,,,,,,,,,,,,,509430,1930.8,946,1719,2451,1073,1810,2207,3403,2016
2013-03-21,,,,,,,,1290,703,930,671,539,,,1202,968,,,,,,,,,,,,,,,,509430,2069.4,946,1567,2451,1061,2349,2165,3383,2344
2013-03-22,,,,,,,,1290,704,933,677,542,,,1208,978,,,,,,,,,,,,,,,,509430,2069.4,946,1567,2451,1061,2349,2165,3383,2344
2013-03-25,,,,,,,,1284,700,935,675,543,,,1210,981,,,,,,,,,,,,,,,,509430,2069.4,946,1567,2451,1061,2349,2165,3383,2344
2013-03-26,,,,,,,,1275,695,931,669,545,,,1204,977,,,,,,,,,,,,,,,,509430,2069.4,946,1567,2451,1061,2349,2165,3383,2344
2013-03-27,,,,,,,,1258,694,922,663,547,,,1191,965,,,,,,,,,,,,,,,,514379,2069.4,946,1567,2451,1061,2349,2165,3383,2344
2013-03-28,,,,,,,,1249,691,910,661,547,,,1176,944,,,,,,,,,,,,,,,,514379,2001.8,983,1568,2451,1061,2262,2024,3271,2278
2013-03-29,,,,,,,,1249,691,910,661,547,,,1176,944,,,,,,,,,,,,,,,,514379,2001.8,983,1568,2451,1061,2262,2024,3271,2278
2013-04-01,,,,,,,,1249,691,910,661,547,,,1176,944,,,,,,,,,,,,,,,,514379,2001.8,983,1568,2451,1061,2262,2024,3271,2278
2013-04-02,,,,,,,,1229,683,896,658,543,,,1155,933,,,,,,,,,,,,,,,,514379,2001.8,983,1568,2451,1061,2262,2024,3271,2278
2013-04-03,,,,,,,,1209,673,877,659,537,,,1129,924,,,,,,,,,,,,,,,,514954,2001.8,983,1568,2451,1061,2262,2024,3271,2278
2013-04-04,,,,,,,,1209,666,866,677,529,,,1106,915,,,,,,,,,,,,,,,,514954,2046.8,1004,1716,2411,1076,2132,2282,3508,2172
2013-04-05,,,,,,,,1215,662,861,707,525,,,1094,912,,,,,,,,,,,,,,,,514954,2046.8,1004,1716,2411,1076,2132,2282,3508,2172
2013-04-08,,,,,,,,1223,659,858,712,523,,,1084,907,,,,,,,,,,,,,,,,514954,2046.8,1004,1716,2411,1076,2132,2282,3508,2172
2013-04-09,,,,,,,,1236,655,856,709,518,,,1077,902,,,,,,,,,,,,,,,,514954,2046.8,1004,1716,2411,1076,2132,2282,3508,2172
2013-04-10,,,,,,,,1250,649,859,702,518,,,1080,900,,,,,,,,,,,,,,,,512396,2046.8,1004,1716,2411,1076,2132,2282,3508,2172
2013-04-11,,,,,,,,1257,645,865,682,521,,,1095,901,,,,,,,,,,,,,,,,512396,2001.3,1004,1717,2411,1091,2018,2242,3436,2109
2013-04-12,,,,,,,,1265,640,875,674,526,,,1112,902,,,,,,,,,,,,,,,,512396,2001.3,1004,1717,2411,1091,2018,2242,3436,2109
2013-04-15,,,,,,,,1257,635,876,663,528,,,1125,902,,,,,,,,,,,,,,,,512396,2001.3,1004,1717,2411,1091,2018,2242,3436,2109
2013-04-16,,,,,,,,1251,627,876,638,528,,,1125,902,,,,,,,,,,,,,,,,512396,2001.3,1004,1717,2411,1091,2018,2242,3436,2109
2013-04-17,,,,,,,,1245,623,885,630,537,,,1167,899,,,,,,,,,,,,,,,,517662,2001.3,1004,1717,2411,1091,2018,2242,3436,2109
2013-04-18,,,,,,,,1238,623,885,632,538,,,1180,898,,,,,,,,,,,,,,,,517662,1909.6,951,1742,2150,1091,1935,2184,3347,1929
2013-04-19,,,,,,,,1234,633,888,634,539,,,1196,902,,,,,,,,,,,,,,,,517662,1909.6,951,1742,2150,1091,1935,2184,3347,1929
2013-04-22,,,,,,,,1230,634,889,638,540,,,1202,902,,,,,,,,,,,,,,,,517662,1909.6,951,1742,2150,1091,1935,2184,3347,1929
2013-04-23,,,,,,,,1220,629,885,638,540,,,1193,903,,,,,,,,,,,,,,,,517662,1909.6,951,1742,2150,1091,1935,2184,3347,1929
2013-04-24,,,,,,,,1214,620,879,626,543,,,1165,905,,,,,,,,,,,,,,,,517360,1909.6,951,1742,2150,1091,1935,2184,3347,1929
2013-04-25,,,,,,,,1220,616,872,622,544,,,1121,904,,,,,,,,,,,,,,,,517360,1799.4,951,1742,2093,1077,1634,2150,3329,1705
2013-04-26,,,,,,,,1246,613,871,623,545,,,1082,900,,,,,,,,,,,,,,,,517360,1799.4,951,1742,2093,1077,1634,2150,3329,1705
2013-04-29,,,,,,,,1246,611,868,621,545,,,1058,895,,,,,,,,,,,,,,,,517360,1799.4,951,1742,2093,1077,1634,2150,3329,1705
2013-04-30,,,,,,,,1273,609,863,619,544,,,1028,888,,,,,,,,,,,,,,,,517360,1799.4,951,1742,2093,1077,1634,2150,3329,1705
2013-05-01,,,,,,,,1273,607,863,623,544,,,1028,888,,,,,,,,,,,,,,,,523207,1799.4,951,1742,2093,1077,1634,2150,3329,1705
2013-05-02,,,,,,,,1322,605,873,623,546,,,1010,880,,,,,,,,,,,,,,,,523207,1762,919,1640,2093,1073,1585,2135,3307,1631
2013-05-03,,,,,,,,1344,604,878,622,546,,,1006,876,,,,,,,,,,,,,,,,523207,1762,919,1640,2093,1073,1585,2135,3307,1631
2013-05-06,,,,,,,,1344,604,878,622,546,,,1006,876,,,,,,,,,,,,,,,,523207,1762,919,1640,2093,1073,1585,2135,3307,1631
2013-05-07,,,,,,,,1393,604,889,620,546,,,999,874,,,,,,,,,,,,,,,,523207,1762,919,1640,2093,1073,1585,2135,3307,1631
2013-05-08,,,,,,,,1408,615,892,616,548,,,995,872,,,,,,,,,,,,,,,,529594,1762,919,1640,2093,1073,1585,2135,3307,1631
2013-05-09,,,,,,,,1398,613,889,620,551,,,995,869,,,,,,,,,,,,,,,,529594,1681.4,919,1603,2091,1053,1506,1985,3233,1534
2013-05-10,,,,,,,,1398,609,884,617,551,,,994,866,,,,,,,,,,,,,,,,529594,1681.4,919,1603,2091,1053,1506,1985,3233,1534
2013-05-13,,,,,,,,1370,605,879,615,553,,,993,861,,,,,,,,,,,,,,,,529594,1681.4,919,1603,2091,1053,1506,1985,3233,1534
2013-05-14,,,,,,,,1360,599,872,615,555,,,988,857,,,,,,,,,,,,,,,,529594,1681.4,919,1603,2091,1053,1506,1985,3233,1534
2013-05-15,,,,,,,,1360,595,861,614,555,,,974,854,,,,,,,,,,,,,,,,529252,1681.4,919,1603,2091,1053,1506,1985,3233,1534
2013-05-16,,,,,,,,1360,586,850,611,554,,,951,853,,,,,,,,,,,,,,,,529252,1596.3,898,1603,2027,1022,1461,1934,3127,1335
2013-05-17,,,,,,,,1360,588,850,612,554,,,951,853,,,,,,,,,,,,,,,,529252,1596.3,898,1603,2027,1022,1461,1934,3127,1335
2013-05-20,,,,,,,,1317,585,836,609,555,,,917,852,,,,,,,,,,,,,,,,529252,1596.3,898,1603,2027,1022,1461,1934,3127,1335
2013-05-21,,,,,,,,1333,582,830,605,554,,,899,851,,,,,,,,,,,,,,,,529252,1596.3,898,1603,2027,1022,1461,1934,3127,1335
2013-05-22,,,,,,,,1333,586,829,603,552,,,880,853,,,,,,,,,,,,,,,,535835,1596.3,898,1603,2027,1022,1461,1934,3127,1335
2013-05-23,,,,,,,,1333,596,828,604,551,,,863,855,,,,,,,,,,,,,,,,535835,1603.2,898,1608,2034,1021,1421,2006,3205,1287
2013-05-24,,,,,,,,1333,594,826,606,546,,,854,857,,,,,,,,,,,,,,,,535835,1603.2,898,1608,2034,1021,1421,2006,3205,1287
2013-05-27,,,,,,,,1333,594,826,606,546,,,854,857,,,,,,,,,,,,,,,,535835,1603.2,898,1608,2034,1021,1421,2006,3205,1287
2013-05-28,,,,,,,,1333,596,822,609,545,,,838,858,,,,,,,,,,,,,,,,535835,1603.2,898,1608,2034,1021,1421,2006,3205,1287
2013-05-29,,,,,,,,1348,593,818,614,543,,,821,859,,,,,,,,,,,,,,,,529937,1603.2,898,1608,2034,1021,1421,2006,3205,1287
2013-05-30,,,,,,,,1339,589,811,614,537,,,806,865,,,,,,,,,,,,,,,,529937,1579.6,898,1609,2082,1013,1413,1984,3188,1221
2013-05-31,,,,,,,,1336,589,809,612,533,,,795,871,,,,,,,,,,,,,,,,529937,1579.6,898,1609,2082,1013,1413,1984,3188,1221
2013-06-03,,,,,,,,1333,587,806,610,529,,,786,873,,,,,,,,,,,,,,,,529937,1579.6,898,1609,2082,1013,1413,1984,3188,1221
2013-06-04,,,,,,,,1338,583,805,609,526,,,776,877,,,,,,,,,,,,,,,,529937,1579.6,898,1609,2082,1013,1413,1984,3188,1221
2013-06-05,,,,,,,,1335,582,801,608,521,,,768,880,,,,,,,,,,,,,,,,491082,1579.6,898,1609,2082,1013,1413,1984,3188,1221
2013-06-06,,,,,,,,1335,581,801,605,521,,,768,880,,,,,,,,,,,,,,,,491082,1641.5,861,1593,2053,940,2268,1968,3143,1082
2013-06-07,,,,,,,,1352,582,812,602,524,,,764,889,,,,,,,,,,,,,,,,491082,1641.5,861,1593,2053,940,2268,1968,3143,1082
2013-06-10,,,,,,,,1359,580,815,603,525,,,766,890,,,,,,,,,,,,,,,,491082,1641.5,861,1593,2053,940,2268,1968,3143,1082
2013-06-11,,,,,,,,1379,577,825,601,525,,,777,892,,,,,,,,,,,,,,,,491082,1641.5,861,1593,2053,940,2268,1968,3143,1082
2013-06-12,,,,,,,,1427,573,847,594,525,,,808,895,,,,,,,,,,,,,,,,530890,1641.5,861,1593,2053,940,2268,1968,3143,1082
2013-06-13,,,,,,,,1484,571,873,590,528,,,833,895,,,,,,,,,,,,,,,,530890,1626.1,843,1593,2072,943,2260,1941,3124,1062
2013-06-14,,,,,,,,1537,570,900,587,533,,,859,900,,,,,,,,,,,,,,,,530890,1626.1,843,1593,2072,943,2260,1941,3124,1062
2013-06-17,,,,,,,,1537,569,925,586,539,,,878,900,,,,,,,,,,,,,,,,530890,1626.1,843,1593,2072,943,2260,1941,3124,1062
2013-06-18,,,,,,,,1537,568,962,583,544,,,892,903,,,,,,,,,,,,,,,,530890,1626.1,843,1593,2072,943,2260,1941,3124,1062
2013-06-19,,,,,,,,1537,566,995,580,547,,,909,909,,,,,,,,,,,,,,,,543145,1626.1,843,1593,2072,943,2260,1941,3124,1062
2013-06-20,,,,,,,,1537,564,1012,580,548,,,920,916,,,,,,,,,,,,,,,,543145,1573.2,843,1593,2047,942,2239,1850,2993,998
2013-06-21,,,,,,,,1537,561,1027,584,552,,,927,923,,,,,,,,,,,,,,,,543145,1573.2,843,1593,2047,942,2239,1850,2993,998
2013-06-24,,,,,,,,1537,557,1062,583,552,,,937,930,,,,,,,,,,,,,,,,543145,1573.2,843,1593,2047,942,2239,1850,2993,998
2013-06-25,,,,,,,,1537,552,1090,580,552,,,959,937,,,,,,,,,,,,,,,,543145,1573.2,843,1593,2047,942,2239,1850,2993,998
2013-06-26,,,,,,,,1537,555,1125,577,554,,,976,944,,,,,,,,,,,,,,,,541031,1573.2,843,1593,2047,942,2239,1850,2993,998
2013-06-27,,,,,,,,1537,555,1151,577,558,,,994,950,,,,,,,,,,,,,,,,541031,1546.5,843,1583,1968,937,2229,1785,2943,990
2013-06-28,,,,,,,,1537,561,1171,577,564,,,1007,954,,,,,,,,,,,,,,,,541031,1546.5,843,1583,1968,937,2229,1785,2943,990
2013-07-01,,,,,,,,2176,562,1171,580,564,,,1007,954,,,,,,,,,,,,,,,,541031,1546.5,843,1583,1968,937,2229,1785,2943,990
2013-07-02,,,,,,,,2176,561,1171,587,564,,,1007,954,,,,,,,,,,,,,,,,541031,1546.5,843,1583,1968,937,2229,1785,2943,990
2013-07-03,,,,,,,,2176,556,1171,589,564,,,1007,954,,,,,,,,,,,,,,,,531040,1546.5,843,1583,1968,937,2229,1785,2943,990
2013-07-04,,,,,,,,1936,555,1103,598,568,,,1012,932,,,,,,,,,,,,,,,,531040,2108.7,898,1627,1965,884,2564,2101,3332,2622
2013-07-05,,,,,,,,1936,555,1103,603,568,,,1012,932,,,,,,,,,,,,,,,,531040,2108.7,898,1627,1965,884,2564,2101,3332,2622
2013-07-08,,,,,,,,1977,559,1103,606,568,,,1012,932,,,,,,,,,,,,,,,,531040,2108.7,898,1627,1965,884,2564,2101,3332,2622
2013-07-09,,,,,,,,1977,561,1103,609,568,,,1012,932,,,,,,,,,,,,,,,,531040,2108.7,898,1627,1965,884,2564,2101,3332,2622
2013-07-10,,,,,,,,1977,563,1103,611,568,,,1012,932,,,,,,,,,,,,,,,,453493,2108.7,898,1627,1965,884,2564,2101,3332,2622
